WKT,id,x_center,y_center
"POLYGON ((124.497070312497641 6.926426847059505,124.497070312497641 6.93733286887839,124.508056640622527 6.937332868878388,124.508056640622527 6.926426847059499,124.497070312497641 6.926426847059505))",7951,124.502563,6.931880
"POLYGON ((124.497070312497641 6.915520573049599,124.497070312497641 6.926426847059505,124.508056640622527 6.926426847059499,124.508056640622527 6.915520573049598,124.497070312497641 6.915520573049599))",7952,124.502563,6.920974
"POLYGON ((124.497070312497641 6.90461404723803,124.497070312497641 6.915520573049599,124.508056640622527 6.915520573049598,124.508056640622527 6.904614047238027,124.497070312497641 6.90461404723803))",7953,124.502563,6.910067
"POLYGON ((124.497070312497641 6.893707270014183,124.497070312497641 6.90461404723803,124.508056640622527 6.904614047238027,124.508056640622527 6.893707270014181,124.497070312497641 6.893707270014183))",7954,124.502563,6.899161
"POLYGON ((124.497070312497627 6.882800241767502,124.497070312497641 6.893707270014183,124.508056640622527 6.893707270014181,124.508056640622527 6.882800241767499,124.497070312497627 6.882800241767502))",7955,124.502563,6.888254
"POLYGON ((124.497070312497627 6.871892962887467,124.497070312497627 6.882800241767502,124.508056640622527 6.882800241767499,124.508056640622527 6.871892962887464,124.497070312497627 6.871892962887467))",7956,124.502563,6.877347
"POLYGON ((124.497070312497627 6.860985433763606,124.497070312497627 6.871892962887467,124.508056640622527 6.871892962887464,124.508056640622527 6.860985433763604,124.497070312497627 6.860985433763606))",7957,124.502563,6.866439
"POLYGON ((124.497070312497627 6.850077654785499,124.497070312497627 6.860985433763606,124.508056640622527 6.860985433763604,124.508056640622527 6.850077654785498,124.497070312497627 6.850077654785499))",7958,124.502563,6.855532
"POLYGON ((124.497070312497627 6.839169626342759,124.497070312497627 6.850077654785499,124.508056640622527 6.850077654785498,124.508056640622527 6.839169626342756,124.497070312497627 6.839169626342759))",7959,124.502563,6.844624
"POLYGON ((124.497070312497627 6.828261348825056,124.497070312497627 6.839169626342759,124.508056640622527 6.839169626342756,124.508056640622527 6.828261348825054,124.497070312497627 6.828261348825056))",7960,124.502563,6.833715
"POLYGON ((124.497070312497627 6.817352822622095,124.497070312497627 6.828261348825056,124.508056640622527 6.828261348825054,124.508056640622527 6.817352822622093,124.497070312497627 6.817352822622095))",7961,124.502563,6.822807
"POLYGON ((124.497070312497627 6.806444048123632,124.497070312497627 6.817352822622095,124.508056640622527 6.817352822622093,124.508056640622527 6.806444048123629,124.497070312497627 6.806444048123632))",7962,124.502563,6.811898
"POLYGON ((124.497070312497627 6.795535025719466,124.497070312497627 6.806444048123632,124.508056640622527 6.806444048123629,124.508056640622499 6.795535025719463,124.497070312497627 6.795535025719466))",7963,124.502563,6.800990
"POLYGON ((124.497070312497627 6.784625755799443,124.497070312497627 6.795535025719466,124.508056640622499 6.795535025719463,124.508056640622499 6.78462575579944,124.497070312497627 6.784625755799443))",7964,124.502563,6.790080
"POLYGON ((124.497070312497627 6.773716238753446,124.497070312497627 6.784625755799443,124.508056640622499 6.78462575579944,124.508056640622499 6.773716238753444,124.497070312497627 6.773716238753446))",7965,124.502563,6.779171
"POLYGON ((124.497070312497627 6.762806474971415,124.497070312497627 6.773716238753446,124.508056640622499 6.773716238753444,124.508056640622499 6.762806474971412,124.497070312497627 6.762806474971415))",7966,124.502563,6.768261
"POLYGON ((124.497070312497627 6.751896464843324,124.497070312497627 6.762806474971415,124.508056640622499 6.762806474971412,124.508056640622499 6.751896464843322,124.497070312497627 6.751896464843324))",7967,124.502563,6.757351
"POLYGON ((124.497070312497627 6.740986208759199,124.497070312497627 6.751896464843324,124.508056640622499 6.751896464843322,124.508056640622499 6.740986208759197,124.497070312497627 6.740986208759199))",7968,124.502563,6.746441
"POLYGON ((124.508056640622584 7.264394325339724,124.508056640622584 7.275292336372116,124.519042968747485 7.275292336372112,124.519042968747485 7.264394325339719,124.508056640622584 7.264394325339724))",8015,124.513550,7.269843
"POLYGON ((124.508056640622584 7.253496050069478,124.508056640622584 7.264394325339724,124.519042968747485 7.264394325339719,124.519042968747485 7.253496050069476,124.508056640622584 7.253496050069478))",8016,124.513550,7.258945
"POLYGON ((124.508056640622584 7.242597510949279,124.508056640622584 7.253496050069478,124.519042968747485 7.253496050069476,124.519042968747485 7.242597510949278,124.508056640622584 7.242597510949279))",8017,124.513550,7.248047
"POLYGON ((124.508056640622584 7.231698708367079,124.508056640622584 7.242597510949279,124.519042968747485 7.242597510949278,124.519042968747485 7.231698708367079,124.508056640622584 7.231698708367079))",8018,124.513550,7.237148
"POLYGON ((124.508056640622556 7.220799642710877,124.508056640622584 7.231698708367079,124.519042968747485 7.231698708367079,124.519042968747485 7.220799642710875,124.508056640622556 7.220799642710877))",8019,124.513550,7.226249
"POLYGON ((124.508056640622556 7.209900314368724,124.508056640622556 7.220799642710877,124.519042968747485 7.220799642710875,124.519042968747485 7.209900314368721,124.508056640622556 7.209900314368724))",8020,124.513550,7.215350
"POLYGON ((124.508056640622556 7.199000723728705,124.508056640622556 7.209900314368724,124.519042968747485 7.209900314368721,124.519042968747485 7.199000723728701,124.508056640622556 7.199000723728705))",8021,124.513550,7.204451
"POLYGON ((124.508056640622556 7.188100871178964,124.508056640622556 7.199000723728705,124.519042968747485 7.199000723728701,124.519042968747485 7.18810087117896,124.508056640622556 7.188100871178964))",8022,124.513550,7.193551
"POLYGON ((124.508056640622556 7.046379130937651,124.508056640622556 7.057282352971517,124.519042968747456 7.057282352971515,124.519042968747456 7.046379130937649,124.508056640622556 7.046379130937651))",8035,124.513550,7.051831
"POLYGON ((124.508056640622556 7.03547565243297,124.508056640622556 7.046379130937651,124.519042968747456 7.046379130937649,124.519042968747456 7.035475652432966,124.508056640622556 7.03547565243297))",8036,124.513550,7.040927
"POLYGON ((124.508056640622556 7.024571917846314,124.508056640622556 7.03547565243297,124.519042968747456 7.035475652432966,124.519042968747456 7.024571917846312,124.508056640622556 7.024571917846314))",8037,124.513550,7.030024
"POLYGON ((124.508056640622556 7.013667927566577,124.508056640622556 7.024571917846314,124.519042968747456 7.024571917846312,124.519042968747456 7.013667927566575,124.508056640622556 7.013667927566577))",8038,124.513550,7.019120
"POLYGON ((124.508056640622527 7.002763681982686,124.508056640622556 7.013667927566577,124.519042968747456 7.013667927566575,124.519042968747456 7.002763681982684,124.508056640622527 7.002763681982686))",8039,124.513550,7.008216
"POLYGON ((124.508056640622527 6.991859181483632,124.508056640622527 7.002763681982686,124.519042968747456 7.002763681982684,124.519042968747456 6.991859181483629,124.508056640622527 6.991859181483632))",8040,124.513550,6.997311
"POLYGON ((124.508056640622527 6.980954426458434,124.508056640622527 6.991859181483632,124.519042968747456 6.991859181483629,124.519042968747456 6.980954426458431,124.508056640622527 6.980954426458434))",8041,124.513550,6.986407
"POLYGON ((124.508056640622527 6.97004941729617,124.508056640622527 6.980954426458434,124.519042968747456 6.980954426458431,124.519042968747456 6.970049417296169,124.508056640622527 6.97004941729617))",8042,124.513550,6.975502
"POLYGON ((124.508056640622527 6.959144154385956,124.508056640622527 6.97004941729617,124.519042968747456 6.970049417296169,124.519042968747456 6.959144154385954,124.508056640622527 6.959144154385956))",8043,124.513550,6.964597
"POLYGON ((124.508056640622527 6.948238638116957,124.508056640622527 6.959144154385956,124.519042968747456 6.959144154385954,124.519042968747456 6.948238638116957,124.508056640622527 6.948238638116957))",8044,124.513550,6.953691
"POLYGON ((124.508056640622527 6.937332868878388,124.508056640622527 6.948238638116957,124.519042968747456 6.948238638116957,124.519042968747428 6.937332868878386,124.508056640622527 6.937332868878388))",8045,124.513550,6.942786
"POLYGON ((124.508056640622527 6.926426847059499,124.508056640622527 6.937332868878388,124.519042968747428 6.937332868878386,124.519042968747428 6.926426847059499,124.508056640622527 6.926426847059499))",8046,124.513550,6.931880
"POLYGON ((124.508056640622527 6.915520573049598,124.508056640622527 6.926426847059499,124.519042968747428 6.926426847059499,124.519042968747428 6.915520573049594,124.508056640622527 6.915520573049598))",8047,124.513550,6.920974
"POLYGON ((124.508056640622527 6.904614047238027,124.508056640622527 6.915520573049598,124.519042968747428 6.915520573049594,124.519042968747428 6.904614047238026,124.508056640622527 6.904614047238027))",8048,124.513550,6.910067
"POLYGON ((124.508056640622527 6.893707270014181,124.508056640622527 6.904614047238027,124.519042968747428 6.904614047238026,124.519042968747428 6.893707270014178,124.508056640622527 6.893707270014181))",8049,124.513550,6.899161
"POLYGON ((124.508056640622527 6.882800241767499,124.508056640622527 6.893707270014181,124.519042968747428 6.893707270014178,124.519042968747428 6.882800241767496,124.508056640622527 6.882800241767499))",8050,124.513550,6.888254
"POLYGON ((124.508056640622527 6.871892962887464,124.508056640622527 6.882800241767499,124.519042968747428 6.882800241767496,124.519042968747428 6.871892962887461,124.508056640622527 6.871892962887464))",8051,124.513550,6.877347
"POLYGON ((124.508056640622527 6.860985433763604,124.508056640622527 6.871892962887464,124.519042968747428 6.871892962887461,124.519042968747428 6.860985433763603,124.508056640622527 6.860985433763604))",8052,124.513550,6.866439
"POLYGON ((124.508056640622527 6.850077654785498,124.508056640622527 6.860985433763604,124.519042968747428 6.860985433763603,124.519042968747428 6.850077654785495,124.508056640622527 6.850077654785498))",8053,124.513550,6.855532
"POLYGON ((124.508056640622527 6.839169626342756,124.508056640622527 6.850077654785498,124.519042968747428 6.850077654785495,124.519042968747428 6.839169626342754,124.508056640622527 6.839169626342756))",8054,124.513550,6.844624
"POLYGON ((124.508056640622527 6.828261348825054,124.508056640622527 6.839169626342756,124.519042968747428 6.839169626342754,124.519042968747428 6.828261348825054,124.508056640622527 6.828261348825054))",8055,124.513550,6.833715
"POLYGON ((124.508056640622527 6.817352822622093,124.508056640622527 6.828261348825054,124.519042968747428 6.828261348825054,124.519042968747428 6.81735282262209,124.508056640622527 6.817352822622093))",8056,124.513550,6.822807
"POLYGON ((124.508056640622527 6.806444048123629,124.508056640622527 6.817352822622093,124.519042968747428 6.81735282262209,124.519042968747428 6.806444048123625,124.508056640622527 6.806444048123629))",8057,124.513550,6.811898
"POLYGON ((124.508056640622499 6.795535025719463,124.508056640622527 6.806444048123629,124.519042968747428 6.806444048123625,124.519042968747428 6.79553502571946,124.508056640622499 6.795535025719463))",8058,124.513550,6.800990
"POLYGON ((124.508056640622499 6.78462575579944,124.508056640622499 6.795535025719463,124.519042968747428 6.79553502571946,124.519042968747428 6.784625755799438,124.508056640622499 6.78462575579944))",8059,124.513550,6.790080
"POLYGON ((124.508056640622499 6.773716238753444,124.508056640622499 6.78462575579944,124.519042968747428 6.784625755799438,124.519042968747428 6.77371623875344,124.508056640622499 6.773716238753444))",8060,124.513550,6.779171
"POLYGON ((124.508056640622499 6.762806474971412,124.508056640622499 6.773716238753444,124.519042968747428 6.77371623875344,124.519042968747428 6.76280647497141,124.508056640622499 6.762806474971412))",8061,124.513550,6.768261
"POLYGON ((124.508056640622499 6.751896464843322,124.508056640622499 6.762806474971412,124.519042968747428 6.76280647497141,124.519042968747428 6.751896464843321,124.508056640622499 6.751896464843322))",8062,124.513550,6.757351
"POLYGON ((124.508056640622499 6.740986208759197,124.508056640622499 6.751896464843322,124.519042968747428 6.751896464843321,124.519042968747428 6.740986208759194,124.508056640622499 6.740986208759197))",8063,124.513550,6.746441
"POLYGON ((124.519042968747485 7.242597510949278,124.519042968747485 7.253496050069476,124.530029296872385 7.253496050069473,124.530029296872385 7.242597510949275,124.519042968747485 7.242597510949278))",8112,124.524536,7.248047
"POLYGON ((124.519042968747485 7.231698708367079,124.519042968747485 7.242597510949278,124.530029296872385 7.242597510949275,124.530029296872385 7.231698708367077,124.519042968747485 7.231698708367079))",8113,124.524536,7.237148
"POLYGON ((124.519042968747485 7.220799642710875,124.519042968747485 7.231698708367079,124.530029296872385 7.231698708367077,124.530029296872385 7.220799642710872,124.519042968747485 7.220799642710875))",8114,124.524536,7.226249
"POLYGON ((124.519042968747485 7.209900314368721,124.519042968747485 7.220799642710875,124.530029296872385 7.220799642710872,124.530029296872385 7.209900314368719,124.519042968747485 7.209900314368721))",8115,124.524536,7.215350
"POLYGON ((124.519042968747456 7.046379130937649,124.519042968747456 7.057282352971515,124.530029296872371 7.057282352971512,124.530029296872371 7.046379130937646,124.519042968747456 7.046379130937649))",8130,124.524536,7.051831
"POLYGON ((124.519042968747456 7.035475652432966,124.519042968747456 7.046379130937649,124.530029296872371 7.046379130937646,124.530029296872371 7.035475652432964,124.519042968747456 7.035475652432966))",8131,124.524536,7.040927
"POLYGON ((124.519042968747456 7.024571917846312,124.519042968747456 7.035475652432966,124.530029296872371 7.035475652432964,124.530029296872371 7.024571917846308,124.519042968747456 7.024571917846312))",8132,124.524536,7.030024
"POLYGON ((124.519042968747456 7.013667927566575,124.519042968747456 7.024571917846312,124.530029296872371 7.024571917846308,124.530029296872371 7.013667927566573,124.519042968747456 7.013667927566575))",8133,124.524536,7.019120
"POLYGON ((124.519042968747456 7.002763681982684,124.519042968747456 7.013667927566575,124.530029296872371 7.013667927566573,124.530029296872371 7.002763681982682,124.519042968747456 7.002763681982684))",8134,124.524536,7.008216
"POLYGON ((124.519042968747456 6.991859181483629,124.519042968747456 7.002763681982684,124.530029296872371 7.002763681982682,124.530029296872371 6.991859181483626,124.519042968747456 6.991859181483629))",8135,124.524536,6.997311
"POLYGON ((124.519042968747456 6.980954426458431,124.519042968747456 6.991859181483629,124.530029296872371 6.991859181483626,124.530029296872371 6.980954426458429,124.519042968747456 6.980954426458431))",8136,124.524536,6.986407
"POLYGON ((124.519042968747456 6.970049417296169,124.519042968747456 6.980954426458431,124.530029296872371 6.980954426458429,124.530029296872371 6.970049417296165,124.519042968747456 6.970049417296169))",8137,124.524536,6.975502
"POLYGON ((124.519042968747456 6.959144154385954,124.519042968747456 6.970049417296169,124.530029296872371 6.970049417296165,124.530029296872371 6.959144154385952,124.519042968747456 6.959144154385954))",8138,124.524536,6.964597
"POLYGON ((124.519042968747456 6.948238638116957,124.519042968747456 6.959144154385954,124.530029296872371 6.959144154385952,124.530029296872371 6.948238638116953,124.519042968747456 6.948238638116957))",8139,124.524536,6.953691
"POLYGON ((124.519042968747428 6.937332868878386,124.519042968747456 6.948238638116957,124.530029296872371 6.948238638116953,124.530029296872371 6.937332868878382,124.519042968747428 6.937332868878386))",8140,124.524536,6.942786
"POLYGON ((124.519042968747428 6.926426847059499,124.519042968747428 6.937332868878386,124.530029296872371 6.937332868878382,124.530029296872371 6.926426847059496,124.519042968747428 6.926426847059499))",8141,124.524536,6.931880
"POLYGON ((124.519042968747428 6.915520573049594,124.519042968747428 6.926426847059499,124.530029296872371 6.926426847059496,124.530029296872371 6.915520573049592,124.519042968747428 6.915520573049594))",8142,124.524536,6.920974
"POLYGON ((124.519042968747428 6.904614047238026,124.519042968747428 6.915520573049594,124.530029296872371 6.915520573049592,124.530029296872371 6.904614047238023,124.519042968747428 6.904614047238026))",8143,124.524536,6.910067
"POLYGON ((124.519042968747428 6.893707270014178,124.519042968747428 6.904614047238026,124.530029296872371 6.904614047238023,124.530029296872371 6.893707270014175,124.519042968747428 6.893707270014178))",8144,124.524536,6.899161
"POLYGON ((124.519042968747428 6.882800241767496,124.519042968747428 6.893707270014178,124.530029296872371 6.893707270014175,124.530029296872343 6.882800241767494,124.519042968747428 6.882800241767496))",8145,124.524536,6.888254
"POLYGON ((124.519042968747428 6.871892962887461,124.519042968747428 6.882800241767496,124.530029296872343 6.882800241767494,124.530029296872343 6.871892962887459,124.519042968747428 6.871892962887461))",8146,124.524536,6.877347
"POLYGON ((124.519042968747428 6.860985433763603,124.519042968747428 6.871892962887461,124.530029296872343 6.871892962887459,124.530029296872343 6.860985433763599,124.519042968747428 6.860985433763603))",8147,124.524536,6.866439
"POLYGON ((124.519042968747428 6.850077654785495,124.519042968747428 6.860985433763603,124.530029296872343 6.860985433763599,124.530029296872343 6.850077654785491,124.519042968747428 6.850077654785495))",8148,124.524536,6.855532
"POLYGON ((124.519042968747428 6.839169626342754,124.519042968747428 6.850077654785495,124.530029296872343 6.850077654785491,124.530029296872343 6.839169626342751,124.519042968747428 6.839169626342754))",8149,124.524536,6.844624
"POLYGON ((124.519042968747428 6.828261348825054,124.519042968747428 6.839169626342754,124.530029296872343 6.839169626342751,124.530029296872343 6.828261348825049,124.519042968747428 6.828261348825054))",8150,124.524536,6.833715
"POLYGON ((124.519042968747428 6.81735282262209,124.519042968747428 6.828261348825054,124.530029296872343 6.828261348825049,124.530029296872343 6.817352822622088,124.519042968747428 6.81735282262209))",8151,124.524536,6.822807
"POLYGON ((124.519042968747428 6.806444048123625,124.519042968747428 6.81735282262209,124.530029296872343 6.817352822622088,124.530029296872343 6.806444048123624,124.519042968747428 6.806444048123625))",8152,124.524536,6.811898
"POLYGON ((124.519042968747428 6.79553502571946,124.519042968747428 6.806444048123625,124.530029296872343 6.806444048123624,124.530029296872343 6.795535025719459,124.519042968747428 6.79553502571946))",8153,124.524536,6.800990
"POLYGON ((124.519042968747428 6.784625755799438,124.519042968747428 6.79553502571946,124.530029296872343 6.795535025719459,124.530029296872343 6.784625755799434,124.519042968747428 6.784625755799438))",8154,124.524536,6.790080
"POLYGON ((124.519042968747428 6.77371623875344,124.519042968747428 6.784625755799438,124.530029296872343 6.784625755799434,124.530029296872343 6.77371623875344,124.519042968747428 6.77371623875344))",8155,124.524536,6.779171
"POLYGON ((124.519042968747428 6.76280647497141,124.519042968747428 6.77371623875344,124.530029296872343 6.77371623875344,124.530029296872343 6.762806474971407,124.519042968747428 6.76280647497141))",8156,124.524536,6.768261
"POLYGON ((124.519042968747428 6.751896464843321,124.519042968747428 6.76280647497141,124.530029296872343 6.762806474971407,124.530029296872343 6.751896464843318,124.519042968747428 6.751896464843321))",8157,124.524536,6.757351
"POLYGON ((124.519042968747428 6.740986208759194,124.519042968747428 6.751896464843321,124.530029296872343 6.751896464843318,124.530029296872343 6.740986208759193,124.519042968747428 6.740986208759194))",8158,124.524536,6.746441
"POLYGON ((124.530029296872385 7.231698708367077,124.530029296872385 7.242597510949275,124.541015624997272 7.242597510949271,124.541015624997272 7.231698708367071,124.530029296872385 7.231698708367077))",8208,124.535522,7.237148
"POLYGON ((124.530029296872385 7.220799642710872,124.530029296872385 7.231698708367077,124.541015624997272 7.231698708367071,124.541015624997272 7.220799642710871,124.530029296872385 7.220799642710872))",8209,124.535522,7.226249
"POLYGON ((124.530029296872371 7.046379130937646,124.530029296872371 7.057282352971512,124.541015624997272 7.05728235297151,124.541015624997243 7.046379130937642,124.530029296872371 7.046379130937646))",8225,124.535522,7.051831
"POLYGON ((124.530029296872371 7.035475652432964,124.530029296872371 7.046379130937646,124.541015624997243 7.046379130937642,124.541015624997243 7.035475652432962,124.530029296872371 7.035475652432964))",8226,124.535522,7.040927
"POLYGON ((124.530029296872371 7.024571917846308,124.530029296872371 7.035475652432964,124.541015624997243 7.035475652432962,124.541015624997243 7.024571917846307,124.530029296872371 7.024571917846308))",8227,124.535522,7.030024
"POLYGON ((124.530029296872371 7.013667927566573,124.530029296872371 7.024571917846308,124.541015624997243 7.024571917846307,124.541015624997243 7.013667927566571,124.530029296872371 7.013667927566573))",8228,124.535522,7.019120
"POLYGON ((124.530029296872371 7.002763681982682,124.530029296872371 7.013667927566573,124.541015624997243 7.013667927566571,124.541015624997243 7.00276368198268,124.530029296872371 7.002763681982682))",8229,124.535522,7.008216
"POLYGON ((124.530029296872371 6.991859181483626,124.530029296872371 7.002763681982682,124.541015624997243 7.00276368198268,124.541015624997243 6.991859181483624,124.530029296872371 6.991859181483626))",8230,124.535522,6.997311
"POLYGON ((124.530029296872371 6.980954426458429,124.530029296872371 6.991859181483626,124.541015624997243 6.991859181483624,124.541015624997243 6.980954426458427,124.530029296872371 6.980954426458429))",8231,124.535522,6.986407
"POLYGON ((124.530029296872371 6.970049417296165,124.530029296872371 6.980954426458429,124.541015624997243 6.980954426458427,124.541015624997243 6.970049417296163,124.530029296872371 6.970049417296165))",8232,124.535522,6.975502
"POLYGON ((124.530029296872371 6.959144154385952,124.530029296872371 6.970049417296165,124.541015624997243 6.970049417296163,124.541015624997243 6.959144154385948,124.530029296872371 6.959144154385952))",8233,124.535522,6.964597
"POLYGON ((124.530029296872371 6.948238638116953,124.530029296872371 6.959144154385952,124.541015624997243 6.959144154385948,124.541015624997243 6.94823863811695,124.530029296872371 6.948238638116953))",8234,124.535522,6.953691
"POLYGON ((124.530029296872371 6.937332868878382,124.530029296872371 6.948238638116953,124.541015624997243 6.94823863811695,124.541015624997243 6.93733286887838,124.530029296872371 6.937332868878382))",8235,124.535522,6.942786
"POLYGON ((124.530029296872371 6.926426847059496,124.530029296872371 6.937332868878382,124.541015624997243 6.93733286887838,124.541015624997243 6.926426847059493,124.530029296872371 6.926426847059496))",8236,124.535522,6.931880
"POLYGON ((124.530029296872371 6.915520573049592,124.530029296872371 6.926426847059496,124.541015624997243 6.926426847059493,124.541015624997243 6.915520573049589,124.530029296872371 6.915520573049592))",8237,124.535522,6.920974
"POLYGON ((124.530029296872371 6.904614047238023,124.530029296872371 6.915520573049592,124.541015624997243 6.915520573049589,124.541015624997243 6.904614047238021,124.530029296872371 6.904614047238023))",8238,124.535522,6.910067
"POLYGON ((124.530029296872371 6.893707270014175,124.530029296872371 6.904614047238023,124.541015624997243 6.904614047238021,124.541015624997243 6.893707270014175,124.530029296872371 6.893707270014175))",8239,124.535522,6.899161
"POLYGON ((124.530029296872343 6.882800241767494,124.530029296872371 6.893707270014175,124.541015624997243 6.893707270014175,124.541015624997243 6.882800241767492,124.530029296872343 6.882800241767494))",8240,124.535522,6.888254
"POLYGON ((124.530029296872343 6.871892962887459,124.530029296872343 6.882800241767494,124.541015624997243 6.882800241767492,124.541015624997243 6.871892962887456,124.530029296872343 6.871892962887459))",8241,124.535522,6.877347
"POLYGON ((124.530029296872343 6.860985433763599,124.530029296872343 6.871892962887459,124.541015624997243 6.871892962887456,124.541015624997215 6.860985433763598,124.530029296872343 6.860985433763599))",8242,124.535522,6.866439
"POLYGON ((124.530029296872343 6.850077654785491,124.530029296872343 6.860985433763599,124.541015624997215 6.860985433763598,124.541015624997215 6.85007765478549,124.530029296872343 6.850077654785491))",8243,124.535522,6.855532
"POLYGON ((124.530029296872343 6.839169626342751,124.530029296872343 6.850077654785491,124.541015624997215 6.85007765478549,124.541015624997215 6.839169626342749,124.530029296872343 6.839169626342751))",8244,124.535522,6.844624
"POLYGON ((124.530029296872343 6.828261348825049,124.530029296872343 6.839169626342751,124.541015624997215 6.839169626342749,124.541015624997215 6.828261348825047,124.530029296872343 6.828261348825049))",8245,124.535522,6.833715
"POLYGON ((124.530029296872343 6.817352822622088,124.530029296872343 6.828261348825049,124.541015624997215 6.828261348825047,124.541015624997215 6.817352822622085,124.530029296872343 6.817352822622088))",8246,124.535522,6.822807
"POLYGON ((124.530029296872343 6.806444048123624,124.530029296872343 6.817352822622088,124.541015624997215 6.817352822622085,124.541015624997215 6.806444048123622,124.530029296872343 6.806444048123624))",8247,124.535522,6.811898
"POLYGON ((124.530029296872343 6.795535025719459,124.530029296872343 6.806444048123624,124.541015624997215 6.806444048123622,124.541015624997215 6.795535025719455,124.530029296872343 6.795535025719459))",8248,124.535522,6.800990
"POLYGON ((124.530029296872343 6.784625755799434,124.530029296872343 6.795535025719459,124.541015624997215 6.795535025719455,124.541015624997215 6.784625755799432,124.530029296872343 6.784625755799434))",8249,124.535522,6.790080
"POLYGON ((124.530029296872343 6.77371623875344,124.530029296872343 6.784625755799434,124.541015624997215 6.784625755799432,124.541015624997215 6.773716238753436,124.530029296872343 6.77371623875344))",8250,124.535522,6.779171
"POLYGON ((124.530029296872343 6.762806474971407,124.530029296872343 6.77371623875344,124.541015624997215 6.773716238753436,124.541015624997215 6.762806474971407,124.530029296872343 6.762806474971407))",8251,124.535522,6.768261
"POLYGON ((124.530029296872343 6.751896464843318,124.530029296872343 6.762806474971407,124.541015624997215 6.762806474971407,124.541015624997215 6.751896464843314,124.530029296872343 6.751896464843318))",8252,124.535522,6.757351
"POLYGON ((124.530029296872343 6.740986208759193,124.530029296872343 6.751896464843318,124.541015624997215 6.751896464843314,124.541015624997215 6.740986208759189,124.530029296872343 6.740986208759193))",8253,124.535522,6.746441
"POLYGON ((124.541015624997243 7.035475652432962,124.541015624997243 7.046379130937642,124.552001953122172 7.046379130937641,124.552001953122158 7.035475652432959,124.541015624997243 7.035475652432962))",8321,124.546509,7.040927
"POLYGON ((124.541015624997243 7.024571917846307,124.541015624997243 7.035475652432962,124.552001953122158 7.035475652432959,124.552001953122158 7.024571917846305,124.541015624997243 7.024571917846307))",8322,124.546509,7.030024
"POLYGON ((124.541015624997243 7.013667927566571,124.541015624997243 7.024571917846307,124.552001953122158 7.024571917846305,124.552001953122158 7.013667927566566,124.541015624997243 7.013667927566571))",8323,124.546509,7.019120
"POLYGON ((124.541015624997243 7.00276368198268,124.541015624997243 7.013667927566571,124.552001953122158 7.013667927566566,124.552001953122158 7.002763681982676,124.541015624997243 7.00276368198268))",8324,124.546509,7.008216
"POLYGON ((124.541015624997243 6.991859181483624,124.541015624997243 7.00276368198268,124.552001953122158 7.002763681982676,124.552001953122158 6.991859181483622,124.541015624997243 6.991859181483624))",8325,124.546509,6.997311
"POLYGON ((124.541015624997243 6.980954426458427,124.541015624997243 6.991859181483624,124.552001953122158 6.991859181483622,124.552001953122158 6.980954426458425,124.541015624997243 6.980954426458427))",8326,124.546509,6.986407
"POLYGON ((124.541015624997243 6.970049417296163,124.541015624997243 6.980954426458427,124.552001953122158 6.980954426458425,124.552001953122158 6.970049417296161,124.541015624997243 6.970049417296163))",8327,124.546509,6.975502
"POLYGON ((124.541015624997243 6.959144154385948,124.541015624997243 6.970049417296163,124.552001953122158 6.970049417296161,124.552001953122158 6.959144154385946,124.541015624997243 6.959144154385948))",8328,124.546509,6.964597
"POLYGON ((124.541015624997243 6.94823863811695,124.541015624997243 6.959144154385948,124.552001953122158 6.959144154385946,124.552001953122158 6.948238638116949,124.541015624997243 6.94823863811695))",8329,124.546509,6.953691
"POLYGON ((124.541015624997243 6.93733286887838,124.541015624997243 6.94823863811695,124.552001953122158 6.948238638116949,124.552001953122158 6.937332868878378,124.541015624997243 6.93733286887838))",8330,124.546509,6.942786
"POLYGON ((124.541015624997243 6.926426847059493,124.541015624997243 6.93733286887838,124.552001953122158 6.937332868878378,124.552001953122158 6.926426847059489,124.541015624997243 6.926426847059493))",8331,124.546509,6.931880
"POLYGON ((124.541015624997243 6.915520573049589,124.541015624997243 6.926426847059493,124.552001953122158 6.926426847059489,124.552001953122158 6.915520573049587,124.541015624997243 6.915520573049589))",8332,124.546509,6.920974
"POLYGON ((124.541015624997243 6.904614047238021,124.541015624997243 6.915520573049589,124.552001953122158 6.915520573049587,124.552001953122158 6.904614047238018,124.541015624997243 6.904614047238021))",8333,124.546509,6.910067
"POLYGON ((124.541015624997243 6.893707270014175,124.541015624997243 6.904614047238021,124.552001953122158 6.904614047238018,124.552001953122158 6.893707270014172,124.541015624997243 6.893707270014175))",8334,124.546509,6.899161
"POLYGON ((124.541015624997243 6.882800241767492,124.541015624997243 6.893707270014175,124.552001953122158 6.893707270014172,124.552001953122158 6.882800241767487,124.541015624997243 6.882800241767492))",8335,124.546509,6.888254
"POLYGON ((124.541015624997243 6.871892962887456,124.541015624997243 6.882800241767492,124.552001953122158 6.882800241767487,124.552001953122158 6.871892962887455,124.541015624997243 6.871892962887456))",8336,124.546509,6.877347
"POLYGON ((124.541015624997215 6.860985433763598,124.541015624997243 6.871892962887456,124.552001953122158 6.871892962887455,124.552001953122129 6.860985433763594,124.541015624997215 6.860985433763598))",8337,124.546509,6.866439
"POLYGON ((124.541015624997215 6.85007765478549,124.541015624997215 6.860985433763598,124.552001953122129 6.860985433763594,124.552001953122129 6.850077654785488,124.541015624997215 6.85007765478549))",8338,124.546509,6.855532
